customer_id,region,city,risk_score,risk_bucket,risk_drivers,churn,risk_bucket_lr,risk_score_lr
C01116,South,Gurgaon,59.12535392535393,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,27.249079021879023
C00540,West,Mumbai,44.11820391820392,Medium Risk,Payment Delay,0,Medium Risk,27.248572086372086
C01656,West,Delhi,60.79894932526511,Medium Risk,Service Tickets,0,Medium Risk,27.246905657537233
C01700,North,Mumbai,45.00816606079764,Medium Risk,Outages,0,Medium Risk,27.24634213160529
C00833,West,Gurgaon,60.16547675495044,Medium Risk,"Service Tickets, High Usage",1,Medium Risk,27.245456813204182
C04769,East,Mumbai,54.14284209021051,Medium Risk,"Service Tickets, High Usage, Low Tenure",1,Medium Risk,27.236850060586903
C04005,South,Delhi,37.861079124237015,Medium Risk,Low Tenure,0,Medium Risk,27.235637727953517
C02439,North,Patna,51.27877802614644,Medium Risk,Outages,0,Medium Risk,27.22933648987333
C03600,West,Delhi,47.28161243950718,Medium Risk,Outages,0,Medium Risk,27.22071293850241
C01351,South,Pune,48.94261027945238,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,27.214483850768058
C00546,East,Patna,48.999900652532226,Medium Risk,None,0,Medium Risk,27.21372468558784
C03360,West,Patna,54.22238930659984,Medium Risk,Service Tickets,1,Medium Risk,27.212077025898076
C01587,South,Mumbai,42.35155907787487,Medium Risk,None,1,Medium Risk,27.20816568899727
C02057,South,Chennai,39.74507590297064,Medium Risk,High Usage,1,Medium Risk,27.206415355204825
C03885,North,Pune,52.98471403734561,Medium Risk,Service Tickets,1,Medium Risk,27.20073652599968
C01803,South,Hyderabad,42.77354497354497,Medium Risk,"Outages, High Usage",1,Medium Risk,27.19871005291005
C02447,East,Mumbai,58.2851784114942,Medium Risk,"Service Tickets, Outages",0,Medium Risk,27.198662156893732
C03624,East,Patna,60.87042531253058,Medium Risk,"Service Tickets, Outages, Low Tenure",1,Medium Risk,27.196020823831347
C04196,East,Bangalore,41.02759150127571,Medium Risk,None,0,Medium Risk,27.188696087064507
C00118,North,Noida,65.95897250634093,Medium Risk,"Service Tickets, Outages, Low Tenure",1,Medium Risk,27.185896564233406
C02871,West,Pune,47.24737519474361,Medium Risk,High Usage,0,Medium Risk,27.183961457698295
C04944,East,Noida,45.884615442510174,Medium Risk,High Usage,1,Medium Risk,27.178082994272465
C03445,West,Gurgaon,39.73504180872602,Medium Risk,None,0,Medium Risk,27.177894313862733
C01870,West,Bangalore,35.99338436180541,Medium Risk,High Usage,0,Medium Risk,27.164387342229446
C04083,North,Noida,53.34025905604853,Medium Risk,Service Tickets,1,Medium Risk,27.15803474301369
C00201,South,Kolkata,52.88246441930652,Medium Risk,Service Tickets,0,Medium Risk,27.15508522356943
C03597,East,Chennai,60.551655414813304,Medium Risk,"Service Tickets, Outages",0,Medium Risk,27.155039586955372
C01564,East,Patna,56.12033687823161,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,27.14896135835083
C02223,North,Patna,46.524370987528876,Medium Risk,Low Tenure,0,Medium Risk,27.14783083534662
C01201,North,Mumbai,46.000636726952514,Medium Risk,"Service Tickets, High Usage, Low Tenure",0,Medium Risk,27.14662815145973
C04775,East,Mumbai,46.10940414098308,Medium Risk,Payment Delay,0,Medium Risk,27.14434607690397
C03226,South,Noida,52.557324241534765,Medium Risk,Outages,0,Medium Risk,27.137792484213534
C01021,East,Hyderabad,34.82684187947346,Medium Risk,None,0,Medium Risk,27.11302910429226
C00897,East,Chennai,64.55325551115025,Medium Risk,"Service Tickets, Outages",0,Medium Risk,27.106406717996187
C02157,West,Patna,45.543126585231846,Medium Risk,None,0,Medium Risk,27.09651248692301
C00627,South,Mumbai,39.74389427021006,Medium Risk,High Usage,1,Medium Risk,27.093216539848118
C01859,West,Delhi,54.562359351833024,Medium Risk,"Service Tickets, High Usage",1,Medium Risk,27.091375789323152
C02388,East,Kolkata,63.47866061550272,Medium Risk,Service Tickets,1,Medium Risk,27.089509819594028
C00446,West,Kolkata,66.39597943808471,Medium Risk,Service Tickets,1,Medium Risk,27.083208325618852
C04821,East,Hyderabad,57.41178622231253,Medium Risk,"Payment Delay, Service Tickets",1,Medium Risk,27.08308827474091
C04126,West,Bangalore,45.28006502743345,Medium Risk,"High Usage, Low Tenure",0,Medium Risk,27.08044202397886
C02155,North,Hyderabad,39.085700738332314,Medium Risk,None,0,Medium Risk,27.078379340242492
C00621,West,Patna,44.22090361037729,Medium Risk,"Outages, High Usage",0,Medium Risk,27.0658494343968
C04565,East,Chennai,45.21241843347106,Medium Risk,Payment Delay,0,Medium Risk,27.060900015805277
C04567,South,Patna,49.151557572610194,Medium Risk,Payment Delay,1,Medium Risk,27.051522123627386
C00416,West,Bangalore,57.58692978692979,Medium Risk,"Service Tickets, High Usage, Low Tenure",0,Medium Risk,27.04769332189332
C02754,North,Bangalore,44.33177086861297,Medium Risk,Outages,1,Medium Risk,27.043055336539545
C01368,East,Gurgaon,37.817272912009756,Medium Risk,None,1,Medium Risk,27.03928404795773
C03078,North,Patna,53.47039520723731,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,27.03860665929087
C02899,North,Kolkata,37.382481729850156,Medium Risk,High Usage,1,Medium Risk,27.029757653894492
C04216,West,Chennai,39.10175137543558,Medium Risk,Low Tenure,0,Medium Risk,27.02397402214244
C02498,East,Chennai,55.31945027734501,Medium Risk,"Service Tickets, Outages, Low Tenure",0,Medium Risk,27.0213299269194
C01402,South,Chennai,50.61533563638826,Medium Risk,Payment Delay,1,Medium Risk,27.020786845492108
C02373,West,Bangalore,36.78254946675999,Medium Risk,Low Tenure,0,Medium Risk,27.016689524110575
C00923,West,Hyderabad,60.9568079357553,Medium Risk,"Service Tickets, High Usage, Low Tenure",0,Medium Risk,27.01647813377287
C03399,South,Patna,48.786131996658305,Medium Risk,Payment Delay,1,Medium Risk,27.012946532999162
C04287,East,Gurgaon,51.9571917782444,Medium Risk,Payment Delay,1,Medium Risk,27.01273016023542
C00266,West,Kolkata,61.577595640753536,Medium Risk,Service Tickets,1,Medium Risk,27.005858748974536
C02065,North,Gurgaon,52.483664115243066,Medium Risk,"Payment Delay, Service Tickets",1,Medium Risk,27.005492537650433
C02803,South,Patna,36.913671566303144,Medium Risk,Low Tenure,1,Medium Risk,26.997082471945628
C04176,North,Delhi,59.22313591787275,Medium Risk,Service Tickets,0,Medium Risk,26.99022830650199
C01223,South,Gurgaon,64.46490851754011,Medium Risk,Service Tickets,0,Medium Risk,26.989239457502617
C04546,South,Delhi,35.74531222952275,Medium Risk,None,0,Medium Risk,26.987626546847597
C01369,South,Pune,66.92736646420857,Medium Risk,"Service Tickets, Outages, Low Tenure",0,Medium Risk,26.98492592141013
C00226,West,Bangalore,43.51886924518503,Medium Risk,Outages,0,Medium Risk,26.9828851227167
C02543,West,Chennai,46.950809456072605,Medium Risk,None,0,Medium Risk,26.982727277653595
C03328,South,Delhi,52.7758811443022,Medium Risk,"Service Tickets, High Usage, Low Tenure",0,Medium Risk,26.977694935537038
C02090,East,Delhi,36.201487201487204,Medium Risk,Payment Delay,1,Medium Risk,26.977299728299727
C03433,South,Bangalore,44.879262721367986,Medium Risk,Low Tenure,1,Medium Risk,26.95805025326078
C01056,East,Gurgaon,40.11685369580106,Medium Risk,"High Usage, Low Tenure",0,Medium Risk,26.956836806731545
C02247,West,Noida,57.18226045594466,Medium Risk,"Service Tickets, Outages",1,Medium Risk,26.956782115950535
C03161,West,Chennai,46.274460927092505,Medium Risk,Outages,1,Medium Risk,26.944191009054165
C04219,South,Bangalore,49.04402447560342,Medium Risk,Payment Delay,1,Medium Risk,26.94038494434284
C04654,North,Patna,55.74515718726245,Medium Risk,Service Tickets,0,Medium Risk,26.936082170892696
C04211,West,Patna,40.62627288943078,Medium Risk,None,1,Medium Risk,26.934018537334325
C00761,West,Gurgaon,37.271131281657595,Medium Risk,Payment Delay,0,Medium Risk,26.919167268019898
C01429,North,Mumbai,58.64627334101018,Medium Risk,Service Tickets,0,Medium Risk,26.909814464088146
C02365,South,Kolkata,33.15162982531403,Medium Risk,Low Tenure,1,Medium Risk,26.906241832810252
C04275,South,Pune,54.36029412871517,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,26.901461244703345
C00918,West,Gurgaon,39.74390781759203,Medium Risk,None,1,Medium Risk,26.89620862817705
C01649,North,Delhi,61.22888602888603,Medium Risk,"Service Tickets, High Usage, Low Tenure",0,Medium Risk,26.893790876590877
C04884,North,Chennai,60.541553583658846,Medium Risk,"Service Tickets, Outages",0,Medium Risk,26.8929866753972
C03874,North,Delhi,38.462510630931675,Medium Risk,"Outages, High Usage",0,Medium Risk,26.892211251853354
C01257,South,Noida,55.06629486629487,Medium Risk,"Payment Delay, Service Tickets",0,Medium Risk,26.891077448877446
C00654,South,Patna,39.61325536062378,Medium Risk,High Usage,0,Medium Risk,26.883350932887772
C04905,North,Kolkata,41.508300781984985,Medium Risk,Outages,1,Medium Risk,26.88275551792394
C03878,East,Bangalore,38.08829882514093,Medium Risk,None,1,Medium Risk,26.877544597228805
C03594,North,Bangalore,64.93148486832698,Medium Risk,"Service Tickets, Outages, Low Tenure",1,Medium Risk,26.86966363054784
C00088,South,Mumbai,59.11431581957896,Medium Risk,"Service Tickets, Outages, Low Tenure",0,Medium Risk,26.85627130739762
C02714,North,Patna,46.44487193960878,Medium Risk,Outages,1,Medium Risk,26.84736939044307
C01819,West,Chennai,64.00891568259989,Medium Risk,Service Tickets,1,Medium Risk,26.84709482866325
C01237,East,Kolkata,39.03174001068738,Medium Risk,High Usage,0,Medium Risk,26.846590817885552
C00305,East,Noida,40.03287498024339,Medium Risk,High Usage,0,Medium Risk,26.843181963918802
C02588,North,Pune,47.31743773849036,Medium Risk,Payment Delay,0,Medium Risk,26.840425884531143
C04161,North,Gurgaon,49.97671205039625,Medium Risk,None,0,Medium Risk,26.832314448282865
C00108,West,Mumbai,60.570976992029614,Medium Risk,"Payment Delay, Service Tickets, Low Tenure",0,Medium Risk,26.831787531892793
C01487,South,Pune,40.22598839440945,Medium Risk,"High Usage, Low Tenure",0,Medium Risk,26.816784682426785
C01660,West,Chennai,43.53899011793748,Medium Risk,High Usage,1,Medium Risk,26.81330913620387
C03883,North,Hyderabad,42.4217856954699,Medium Risk,Outages,0,Medium Risk,26.81055016971859
C01077,South,Chennai,58.69096163833005,Medium Risk,"Service Tickets, Outages",1,Medium Risk,26.806383165120003
C03864,South,Mumbai,65.89152761784341,Medium Risk,"Service Tickets, Outages",0,Medium Risk,26.788363744195323
C03552,East,Delhi,53.17356303672092,Medium Risk,Service Tickets,0,Medium Risk,26.786147123062907
C01335,South,Kolkata,53.80988206251364,Medium Risk,Outages,0,Medium Risk,26.784520938984095
C03211,North,Noida,40.16679536679537,Medium Risk,Payment Delay,0,Medium Risk,26.78287722007722
C03500,West,Bangalore,47.50456923088502,Medium Risk,Service Tickets,1,Medium Risk,26.76872839455997
C04571,East,Chennai,35.1365259996839,Medium Risk,Low Tenure,0,Medium Risk,26.76493548285127
C01274,South,Kolkata,45.48139568139568,Medium Risk,"Outages, High Usage",1,Medium Risk,26.76161095381095
C04922,North,Patna,54.0573084362558,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,26.75484933354407
C03162,West,Chennai,46.27479660111239,Medium Risk,None,0,Medium Risk,26.738963229394805
C01215,North,Gurgaon,32.11904084535663,Medium Risk,High Usage,0,Medium Risk,26.734908717740293
C03288,West,Hyderabad,50.41228446491604,Medium Risk,None,1,Medium Risk,26.73105126931442
C00591,East,Gurgaon,43.33407091301828,Medium Risk,"Outages, High Usage",0,Medium Risk,26.723537507432248
C02186,South,Chennai,43.057228657228656,Medium Risk,Payment Delay,0,Medium Risk,26.71734036894037
C04363,West,Noida,40.213419434472065,Medium Risk,"Payment Delay, Low Tenure",0,Medium Risk,26.713013843919104
C01460,North,Kolkata,47.91755213860476,Medium Risk,Payment Delay,1,Medium Risk,26.701022566927826
C01494,East,Bangalore,58.532737248526715,Medium Risk,"Service Tickets, Low Tenure",1,Medium Risk,26.684595732574678
C02810,North,Mumbai,49.118033823296976,Medium Risk,Outages,1,Medium Risk,26.670449199575515
C01932,North,Delhi,44.599217262375156,Medium Risk,Low Tenure,1,Medium Risk,26.669946007661792
C02981,West,Pune,38.98968442126336,Medium Risk,"Payment Delay, Low Tenure",1,Medium Risk,26.669103663061556
C03549,East,Pune,50.80026793711004,Medium Risk,"Service Tickets, High Usage",1,Medium Risk,26.66861177869599
C00208,North,Noida,59.24334108544635,Medium Risk,Service Tickets,1,Medium Risk,26.661491980702507
C04860,West,Patna,44.34580896686159,Medium Risk,Payment Delay,1,Medium Risk,26.654317404622663
C01709,East,Hyderabad,60.61071447387236,Medium Risk,"Service Tickets, Outages, Low Tenure",0,Medium Risk,26.653326874242662
C04300,East,Delhi,40.25530944478312,Medium Risk,"Outages, High Usage, Low Tenure",0,Medium Risk,26.6502802366276
C04815,West,Patna,51.19994882100144,Medium Risk,Payment Delay,1,Medium Risk,26.64554734885261
C00753,West,Patna,50.2959651380704,Medium Risk,None,1,Medium Risk,26.64382302603355
C04388,West,Delhi,47.01977014608593,Medium Risk,None,1,Medium Risk,26.63107328230486
C00452,West,Chennai,38.988964904754376,Medium Risk,"Outages, Low Tenure",1,Medium Risk,26.620507987686935
C04607,South,Mumbai,43.366194766194766,Medium Risk,Payment Delay,0,Medium Risk,26.61495178035178
C03014,South,Mumbai,43.46432748538011,Medium Risk,Payment Delay,1,Medium Risk,26.611023224728484
C01194,South,Hyderabad,34.788100882837725,Medium Risk,Low Tenure,0,Medium Risk,26.605701465375148
C03506,East,Kolkata,59.507232044074144,Medium Risk,Service Tickets,0,Medium Risk,26.604395533879742
C03960,South,Kolkata,43.690931533036796,Medium Risk,Low Tenure,1,Medium Risk,26.603940429150953
C04251,West,Chennai,39.95330970067812,Medium Risk,High Usage,1,Medium Risk,26.6034893570262
C02933,North,Delhi,58.0001144001144,Medium Risk,"Service Tickets, Outages, High Usage",1,Medium Risk,26.60199668239668
C02394,West,Pune,42.185581069791596,Medium Risk,None,0,Medium Risk,26.590573036194087
C02233,North,Bangalore,51.198580535422636,Medium Risk,Outages,0,Medium Risk,26.58620357048778
C02194,North,Kolkata,45.30988733093995,Medium Risk,Payment Delay,1,Medium Risk,26.586073417778678
C00577,South,Pune,38.337692579797846,Medium Risk,Low Tenure,0,Medium Risk,26.586041501652026
C00754,South,Mumbai,38.291467407256874,Medium Risk,None,0,Medium Risk,26.585592557971502
C01122,North,Pune,48.3240021976864,Medium Risk,"Outages, Low Tenure",1,Medium Risk,26.583957319725737
C04075,West,Noida,45.37526549105496,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,26.58159098496993
C02212,East,Delhi,55.71775233880497,Medium Risk,"Payment Delay, Service Tickets",0,Medium Risk,26.577388189693448
C00785,East,Pune,45.34242362663416,Medium Risk,None,0,Medium Risk,26.573024602045653
C01676,North,Gurgaon,62.62580174159121,Medium Risk,Service Tickets,1,Medium Risk,26.537039719418665
C01651,North,Delhi,60.75190528874738,Medium Risk,"Service Tickets, Outages",0,Medium Risk,26.534014295498505
C04812,South,Gurgaon,52.640806219753586,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,26.530785040679774
C01263,South,Hyderabad,42.96060872902978,Medium Risk,"Outages, High Usage",0,Medium Risk,26.530623549865652
C00140,North,Chennai,41.327888791046675,Medium Risk,Low Tenure,0,Medium Risk,26.528528819044606
C03081,South,Mumbai,44.681312891839205,Medium Risk,Payment Delay,0,Medium Risk,26.52341485846749
C01661,West,Chennai,44.370809907652,Medium Risk,Outages,0,Medium Risk,26.521923204407415
C03104,North,Noida,55.35574070310912,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,26.509961715098555
C00670,North,Gurgaon,51.658994332678546,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,26.505242547810965
C04339,South,Patna,43.82366878156352,Medium Risk,Outages,0,Medium Risk,26.498993304582775
C04950,East,Gurgaon,57.18169447643131,Medium Risk,Service Tickets,0,Medium Risk,26.492572965446644
C02596,West,Pune,42.36607585028637,Medium Risk,Outages,1,Medium Risk,26.49133868755974
C02800,North,Pune,56.46685934054355,Medium Risk,Service Tickets,0,Medium Risk,26.48924303401145
C04557,East,Kolkata,57.61245004402898,Medium Risk,"Payment Delay, Service Tickets, Low Tenure",0,Medium Risk,26.48904346000135
C04917,North,Patna,54.23045451466504,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,26.482414563435615
C01759,South,Hyderabad,67.42661608977397,Medium Risk,"Service Tickets, Outages",0,Medium Risk,26.466522870238656
C02985,North,Mumbai,43.084680168890685,Medium Risk,Low Tenure,0,Medium Risk,26.456499162320213
C00349,West,Bangalore,60.31753558069347,Medium Risk,Service Tickets,0,Medium Risk,26.454400490716278
C03238,West,Mumbai,45.82148915833126,Medium Risk,"Service Tickets, High Usage",1,Medium Risk,26.452139220423433
C00603,West,Mumbai,60.53341762815446,Medium Risk,"Service Tickets, Outages",1,Medium Risk,26.43765870833239
C02006,South,Chennai,49.805331647436915,Medium Risk,"Outages, Low Tenure",0,Medium Risk,26.43662282583335
C04189,North,Gurgaon,60.72540209382315,Medium Risk,Service Tickets,1,Medium Risk,26.434301685143787
C04899,West,Noida,63.49069520648468,Medium Risk,Service Tickets,0,Medium Risk,26.433672094651044
C04975,East,Chennai,44.82575357312199,Medium Risk,Outages,1,Medium Risk,26.429331341868185
C03049,East,Patna,39.11753708595813,Medium Risk,"High Usage, Low Tenure",1,Medium Risk,26.428358341800443
C00357,North,Gurgaon,44.870446386235855,Medium Risk,None,0,Medium Risk,26.4245164532954
C00957,North,Bangalore,58.77344261554788,Medium Risk,Service Tickets,0,Medium Risk,26.42369046490099
C00053,South,Gurgaon,63.254487570277036,Medium Risk,"Service Tickets, Outages",1,Medium Risk,26.409379258958207
C01739,East,Patna,42.65365816944764,Medium Risk,Outages,0,Medium Risk,26.408803311582258
C02226,East,Delhi,54.81943748259537,Medium Risk,Service Tickets,1,Medium Risk,26.40498819270398
C04640,North,Kolkata,52.389062746957485,Medium Risk,"Service Tickets, Outages, Low Tenure",0,Medium Risk,26.398882593872067
C00340,East,Hyderabad,52.778659862870384,Medium Risk,Outages,0,Medium Risk,26.378230894051946
C04276,South,Mumbai,58.424666772035195,Medium Risk,"Service Tickets, Outages",0,Medium Risk,26.372391430528268
C02874,East,Delhi,62.536735231472065,Medium Risk,"Service Tickets, Outages, Low Tenure",0,Medium Risk,26.371276783550467
C03026,South,Noida,49.070727870727865,Medium Risk,"Service Tickets, High Usage",1,Medium Risk,26.367806034606033
C04826,North,Delhi,61.04452271820693,Medium Risk,Service Tickets,0,Medium Risk,26.36734793891636
C04493,West,Kolkata,35.62445754024701,Medium Risk,High Usage,0,Medium Risk,26.36236441554336
C01345,East,Bangalore,41.12327063906011,Medium Risk,Low Tenure,1,Medium Risk,26.361755978534923
C03756,South,Noida,55.384729089992234,Medium Risk,Service Tickets,1,Medium Risk,26.353000751127063
C01247,South,Chennai,47.532655964234905,Medium Risk,Payment Delay,1,Medium Risk,26.352786059743952
C03969,South,Chennai,51.951709604341175,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,26.345265083128236
C04983,West,Patna,43.87379560011139,Medium Risk,None,0,Medium Risk,26.33973511556669
C03419,West,Hyderabad,61.03928740770846,Medium Risk,Service Tickets,0,Medium Risk,26.339484725326827
C03797,East,Delhi,61.84165368375894,Medium Risk,Service Tickets,0,Medium Risk,26.336140915351443
C03454,North,Bangalore,45.40633264843791,Medium Risk,Outages,0,Medium Risk,26.335336653947177
C04774,North,Patna,38.22658899501005,Medium Risk,High Usage,0,Medium Risk,26.33076726500937
C04023,East,Chennai,51.06724468829731,Medium Risk,"Payment Delay, Service Tickets",1,Medium Risk,26.327967197272457
C04963,South,Noida,61.58494584810374,Medium Risk,"Service Tickets, Low Tenure",1,Medium Risk,26.326217021532813
C03209,North,Gurgaon,58.36032573927311,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,26.318633260327996
C00635,East,Chennai,39.52872120240541,Medium Risk,None,0,Medium Risk,26.304163325731743
C01744,North,Mumbai,44.079730858678225,Medium Risk,High Usage,0,Medium Risk,26.302484797579535
C01535,South,Bangalore,60.18289266710319,Medium Risk,"Service Tickets, Outages",0,Medium Risk,26.29893671415776
C04993,North,Hyderabad,53.03065170433591,Medium Risk,Outages,0,Medium Risk,26.296893055461474
C02184,East,Pune,54.96160973003077,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,26.28688023512234
C01559,West,Pune,48.21373403478666,Medium Risk,"Payment Delay, Low Tenure",0,Medium Risk,26.285576149081407
C04312,South,Mumbai,47.17449479554742,Medium Risk,Payment Delay,0,Medium Risk,26.283714087019348
C03948,East,Bangalore,37.555394492236594,Medium Risk,High Usage,0,Medium Risk,26.283570251454456
C02249,West,Delhi,58.56277631014473,Medium Risk,Service Tickets,1,Medium Risk,26.272386253923095
C04112,North,Hyderabad,63.72416777679936,Medium Risk,Service Tickets,1,Medium Risk,26.2707209389841
C01671,South,Hyderabad,51.25502494976179,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,26.26701781029149
C04809,South,Delhi,36.045675750938905,Medium Risk,None,0,Medium Risk,26.266690440816753
C01692,North,Mumbai,54.353371416529306,Medium Risk,"Outages, Low Tenure",0,Medium Risk,26.263932680048466
C04358,East,Kolkata,41.77242957242957,Medium Risk,"Payment Delay, Low Tenure",0,Medium Risk,26.250885256685255
C00889,South,Pune,52.47729383518856,Medium Risk,"Service Tickets, Outages",0,Medium Risk,26.244895320884794
C04043,East,Noida,38.035140403561456,Medium Risk,High Usage,0,Medium Risk,26.240890702732806
C03073,West,Bangalore,46.12248940669993,Medium Risk,Service Tickets,1,Medium Risk,26.23325983728089
C00949,South,Noida,36.42542392016076,Medium Risk,None,0,Medium Risk,26.232219097292777
C01344,West,Gurgaon,32.31423905108115,Medium Risk,"High Usage, Low Tenure",1,Medium Risk,26.22784947353368
C03519,West,Gurgaon,46.3485425274899,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,26.222117830612568
C03106,West,Hyderabad,34.93925956031219,Medium Risk,Payment Delay,1,Medium Risk,26.212821623126885
C00399,East,Bangalore,38.61858700806069,Medium Risk,"High Usage, Low Tenure",0,Medium Risk,26.2126023301497
C01860,West,Patna,58.64707414181099,Medium Risk,Service Tickets,0,Medium Risk,26.210648383722067
C03789,West,Gurgaon,42.17988213777687,Medium Risk,High Usage,0,Medium Risk,26.203805974395447
C04397,West,Chennai,49.9809313072471,Medium Risk,Service Tickets,0,Medium Risk,26.20291389434547
C01197,North,Kolkata,42.778647820753086,Medium Risk,Low Tenure,1,Medium Risk,26.20096808537861
C02611,South,Gurgaon,53.99761566077355,Medium Risk,Service Tickets,1,Medium Risk,26.195963882679667
C00509,East,Noida,51.91770266507109,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,26.19366481820166
C01037,South,Bangalore,32.74064289853764,Medium Risk,High Usage,0,Medium Risk,26.190972483761957
C02534,North,Gurgaon,62.23742087952615,Medium Risk,Service Tickets,0,Medium Risk,26.17980652381705
C02454,East,Hyderabad,45.75434231223705,Medium Risk,High Usage,0,Medium Risk,26.17328948647896
C02503,East,Chennai,51.11933437196595,Medium Risk,None,0,Medium Risk,26.171118250581408
C00856,North,Pune,37.60667133298712,Medium Risk,High Usage,0,Medium Risk,26.170053147884722
C01513,South,Noida,58.237288416235785,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,26.167344199838936
C03754,West,Pune,43.004750615276926,Medium Risk,Payment Delay,0,Medium Risk,26.15889230734494
C00706,South,Bangalore,58.62511835143414,Medium Risk,Service Tickets,1,Medium Risk,26.157661041492624
C04095,North,Patna,65.33545124071439,Medium Risk,"Service Tickets, Outages",1,Medium Risk,26.156429808756123
C01641,South,Chennai,45.018603565971986,Medium Risk,"High Usage, Low Tenure",0,Medium Risk,26.156024406361247
C02392,West,Kolkata,34.26161349319244,Medium Risk,"Payment Delay, Low Tenure",0,Medium Risk,26.152789148547043
C04942,East,Hyderabad,40.27834752045278,Medium Risk,None,0,Medium Risk,26.152619651230175
C01815,North,Pune,40.69419795735585,Medium Risk,Outages,0,Medium Risk,26.150620138935928
C04553,North,Mumbai,39.22257294888874,Medium Risk,High Usage,0,Medium Risk,26.140334858166433
C01788,South,Gurgaon,41.90549948444685,Medium Risk,"Outages, High Usage",0,Medium Risk,26.13639465028939
C04498,North,Pune,44.474761980025136,Medium Risk,None,0,Medium Risk,26.127389797316113
C02762,North,Gurgaon,43.01386950860635,Medium Risk,None,0,Medium Risk,26.125439889513572
C01319,West,Pune,50.740770846033996,Medium Risk,"Outages, Low Tenure",0,Medium Risk,26.123104111630425
C03828,North,Kolkata,62.18536130115078,Medium Risk,Service Tickets,1,Medium Risk,26.109812492191438
C02175,North,Pune,45.5151196309091,Medium Risk,None,1,Medium Risk,26.10753521491416
C04080,North,Patna,57.31608300029352,Medium Risk,Service Tickets,0,Medium Risk,26.105502765923816
C00915,North,Chennai,40.97791325159746,Medium Risk,None,1,Medium Risk,26.099565327733746
C00273,West,Mumbai,41.13858821227242,Medium Risk,"Outages, Low Tenure",0,Medium Risk,26.092905753874174
C04626,South,Pune,53.771144076407225,Medium Risk,Service Tickets,0,Medium Risk,26.081509002235315
C03836,West,Delhi,43.89546689546689,Medium Risk,Payment Delay,0,Medium Risk,26.07703146003146
C04745,North,Gurgaon,45.692248639617056,Medium Risk,Low Tenure,1,Medium Risk,26.074774413511257
C01928,East,Kolkata,60.11316579737632,Medium Risk,Service Tickets,0,Medium Risk,26.074387364808416
C02964,North,Hyderabad,40.06191003033108,Medium Risk,"Outages, High Usage",0,Medium Risk,26.066685812127915
C01885,North,Pune,34.581083338978075,Medium Risk,High Usage,0,Medium Risk,26.04645685384633
C03807,North,Delhi,43.09599674862832,Medium Risk,Outages,0,Medium Risk,26.04636647022963
C01080,North,Delhi,56.91419991419991,Medium Risk,"Service Tickets, High Usage",1,Medium Risk,26.043773916773915
C00177,South,Patna,48.568741674004826,Medium Risk,Outages,0,Medium Risk,26.041807243333558
C04907,West,Hyderabad,47.73890582311635,Medium Risk,None,0,Medium Risk,26.041526618347667
C01804,North,Chennai,47.31966854072116,Medium Risk,Payment Delay,1,Medium Risk,26.04121833412359
C02156,East,Patna,49.35609444030497,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,26.0346281484492
C00534,North,Bangalore,57.09778048725417,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,26.023848576395945
C01339,West,Chennai,66.26488894909947,Medium Risk,"Service Tickets, Outages",1,Medium Risk,26.023130250551304
C00056,North,Patna,47.130106045895516,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,26.015843466022414
C02988,South,Pune,36.703753377437586,Medium Risk,Low Tenure,1,Medium Risk,26.010373106941525
C04053,South,Patna,36.336974568553515,Medium Risk,"Payment Delay, Low Tenure",0,Medium Risk,26.00974653450443
C03486,South,Noida,45.96514409145988,Medium Risk,None,0,Medium Risk,26.007371723603303
C01289,South,Hyderabad,42.69628425417899,Medium Risk,High Usage,1,Medium Risk,26.00197317016264
C02431,East,Gurgaon,39.279679679679674,Medium Risk,"Outages, High Usage",0,Medium Risk,25.997746432146428
C01446,South,Delhi,43.94865692760429,Medium Risk,"Outages, High Usage",0,Medium Risk,25.996857370152107
C03538,South,Mumbai,40.43535415114363,Medium Risk,Outages,0,Medium Risk,25.995134128113072
C00537,West,Mumbai,50.069779553990074,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,25.992216994438046
C02163,West,Patna,56.22176913755861,Medium Risk,Service Tickets,0,Medium Risk,25.992185236364186
